userId,itemId,rating
73,7950,3.5
73,7952,4.0
73,7954,4.0
73,7962,4.0
73,7964,4.0
73,7977,3.0
73,7990,3.0
73,8016,5.0
73,8019,3.0
73,8022,3.5
73,8024,4.0
73,8032,3.5
73,8033,4.5
73,8034,4.0
73,8035,5.0
73,8040,2.5
73,8042,4.0
73,8051,4.0
73,8055,3.5
73,8056,4.0
73,8062,4.0
73,8065,4.0
73,8070,3.5
73,8071,3.0
73,8073,3.0
73,8083,4.0
73,8086,3.5
73,8087,4.5
73,8088,4.5
73,8090,4.0
73,8092,3.5
73,8101,3.5
73,8102,3.5
73,8105,3.5
73,8107,3.5
73,8108,4.5
73,8109,4.0
73,8110,3.5
73,8113,4.5
73,8114,2.5
73,8117,3.0
73,8121,3.5
73,8129,3.5
73,8132,4.0
73,8140,3.5
73,8142,4.0
73,8144,4.5
73,8159,4.0
73,8169,4.5
73,8175,3.5
73,8179,3.5
73,8180,4.0
73,8181,3.5
73,8183,4.5
73,8207,3.5
73,8212,4.5
73,8213,4.0
73,8218,4.0
73,8226,3.5
73,8227,4.5
73,8229,4.0
73,8246,3.5
73,8262,4.0
73,8270,4.0
73,8280,4.5
73,8295,4.0
73,8302,3.5
73,8308,3.5
73,8309,4.0
73,8312,4.0
73,8314,4.5
73,8318,2.5
73,8319,4.0
73,8326,3.5
73,8335,4.0
73,8337,3.0
73,8338,4.0
73,8344,2.5
73,8346,2.5
73,8347,3.0
73,8354,2.0
73,8361,3.0
73,8365,3.5
73,8368,3.0
73,8406,4.5
73,8411,4.5
73,8413,4.5
73,8418,3.5
73,8425,4.0
73,8435,3.5
73,8438,4.0
73,8441,4.5
73,8455,0.5
73,8456,3.5
73,8457,3.0
73,8464,4.5
73,8469,4.5
73,8470,3.5
73,8471,4.0
73,8474,3.5
73,8479,3.5
73,8481,4.0
73,8494,3.5
73,8496,3.5
73,8498,3.5
73,8501,3.5
73,8508,5.0
73,8518,4.0
73,8522,3.5
73,8524,4.0
73,8535,4.5
73,8537,4.5
73,8546,3.0
73,8549,3.5
73,8553,2.0
73,8556,4.0
73,8560,4.5
73,8576,3.0
73,8582,3.0
73,8583,4.0
73,8584,2.5
73,8592,3.5
73,8593,2.5
73,8597,4.0
73,8598,3.5
73,8601,4.0
73,8610,4.5
73,8612,2.5
73,8621,3.5
73,8623,4.5
73,8624,4.0
73,8627,3.0
73,8636,3.0
73,8638,5.0
73,8648,4.0
73,8651,2.5
73,8657,3.0
73,8667,4.0
73,8671,3.5
73,8680,4.0
73,8681,3.0
73,8688,4.5
73,8689,5.0
73,8692,3.5
73,8697,4.0
73,8701,4.5
73,8706,4.0
73,8707,3.5
73,8708,3.0
73,8714,3.5
73,8719,4.0
73,8721,0.5
73,8731,3.0
73,8732,4.0
73,8738,3.0
73,8744,3.5
73,8752,3.0
73,8765,3.5
73,8769,3.5
73,8779,3.5
73,8783,5.0
73,8784,4.5
73,8786,4.0
73,8788,3.0
73,8790,4.5
73,8792,3.5
73,8799,3.5
73,8817,3.5
73,8825,4.5
73,8860,3.5
73,8861,3.5
73,8898,3.5
73,8903,4.5
73,8928,3.0
73,8948,3.5
73,8958,4.0
73,8959,4.0
73,8963,3.5
73,8973,3.0
73,8976,4.0
73,8998,3.5
73,9000,4.0
73,9035,4.0
73,9047,3.5
73,9069,3.5
73,9072,3.0
73,9074,4.0
73,9084,3.5
73,9089,4.0
73,9095,3.0
73,9098,3.5
73,9115,3.0
73,9119,4.5
74,10,5.0
74,16,3.0
74,17,4.0
74,97,4.0
74,101,5.0
74,133,4.0
74,233,5.0
74,322,4.0
74,473,5.0
74,525,5.0
74,540,1.0
74,734,5.0
74,858,4.0
74,872,3.0
74,889,3.0
74,913,5.0
74,954,5.0
74,967,5.0
74,1027,5.0
74,1056,4.0
74,1118,4.0
74,1244,4.0
74,1258,5.0
74,1353,4.0
74,1360,2.0
74,1361,5.0
74,1450,3.0
74,1481,4.0
74,1482,5.0
74,1517,3.0
74,1524,4.0
74,1563,4.0
74,1565,4.0
74,1591,5.0
74,1667,5.0
74,1723,4.0
74,1740,3.0
74,1847,4.0
74,1907,5.0
74,1993,5.0
74,2038,4.0
74,2043,3.0
74,2063,5.0
74,2064,4.0
74,2104,4.0
74,2115,3.0
74,2161,4.0
74,2169,4.0
74,2213,4.0
75,1,3.0
75,3,3.0
75,32,4.0
75,141,4.0
75,226,4.5
75,233,4.5
75,283,2.0
75,285,4.0
75,316,3.0
75,319,4.5
75,322,4.0
75,333,2.0
75,342,4.0
75,344,0.5
75,392,2.0
75,428,3.0
75,456,0.5
75,467,3.0
75,473,4.0
75,486,4.0
75,523,4.0
75,525,1.0
75,600,4.0
75,651,1.0
75,657,3.0
75,696,1.0
75,708,1.0
75,721,3.0
75,726,4.0
75,730,4.5
75,745,4.5
75,754,4.0
75,774,4.0
75,776,4.0
75,872,0.5
75,905,3.0
75,954,4.0
75,955,3.5
75,956,4.0
75,959,3.5
75,964,3.5
75,965,0.5
75,971,4.0
75,976,4.0
75,978,0.5
75,982,1.0
75,990,3.0
75,995,3.0
75,1008,4.0
75,1013,4.5
75,1014,4.0
75,1020,3.5
75,1025,4.0
75,1027,4.0
75,1033,4.0
75,1043,4.0
75,1046,4.5
75,1051,3.0
75,1101,2.0
75,1103,0.5
75,1117,0.5
75,1168,3.5
75,1220,3.0
75,1254,2.5
75,1258,4.0
75,1330,4.0
75,1360,3.0
75,1481,0.5
75,1530,3.0
75,1557,3.0
75,1566,3.0
75,1568,3.5
75,1574,4.5
75,1575,3.5
75,1676,3.0
75,1693,3.0
75,1717,4.5
75,1723,2.5
75,1729,3.5
75,1730,4.0
75,1764,3.5
75,1820,4.0
75,1822,4.0
75,1829,2.5
75,1867,2.0
75,1882,3.0
75,1934,4.5
75,1935,2.5
75,1963,4.5
75,2005,4.0
75,2063,5.0
75,2084,3.0
75,2155,5.0
75,2166,1.5
75,2169,0.5
75,2242,2.0
75,2274,4.5
75,2339,3.5
75,2375,3.5
75,2403,3.0
75,2417,4.0
75,2427,3.0
75,2437,4.0
75,2481,3.5
75,2532,2.0
75,2609,3.5
75,2720,4.0
75,2805,0.5
75,2926,4.0
75,3034,3.0
75,3157,3.5
75,3166,4.0
75,3365,3.0
75,3368,4.5
75,3420,3.5
75,3602,2.5
75,3754,4.0
75,3802,4.0
75,3857,4.0
75,3859,4.5
75,3864,2.5
75,3872,4.5
75,3914,3.5
75,3986,2.0
75,4140,4.0
75,4309,4.0
75,4396,4.5
75,4583,3.5
75,4692,3.0
75,4831,4.0
75,5027,5.0
75,5079,4.0
75,5128,4.5
75,5219,3.0
75,5462,4.0
75,5487,4.0
75,5625,4.5
75,5644,3.0
75,5946,3.0
75,6133,4.5
75,6159,4.5
75,6183,4.0
75,6273,4.0
75,6319,4.0
75,6394,0.5
76,44,5.0
76,272,3.0
76,476,3.0
76,737,4.0
76,775,4.0
76,888,4.5
76,944,3.5
76,1024,3.5
76,1174,4.0
76,1583,4.5
76,1648,3.5
76,1850,4.0
76,2368,4.0
76,2926,3.5
76,3124,4.0
76,3193,2.0
76,3428,4.5
76,6404,4.5
76,6584,3.5
76,6742,3.5
77,1,4.0
77,6,3.5
77,10,3.0
77,32,4.0
77,33,3.5
77,38,2.5
77,46,4.0
77,59,3.5
77,66,3.5
77,71,3.5
77,88,1.5
77,101,3.5
77,102,4.0
77,123,3.0
77,141,2.0
77,143,3.0
77,145,2.5
77,153,2.5
77,164,2.0
77,185,3.0
77,197,4.5
77,204,1.0
77,226,2.5
77,233,4.0
77,259,3.5
77,263,2.5
77,264,4.0
77,267,3.5
77,283,4.0
77,285,4.0
77,295,2.0
77,305,2.5
77,310,3.0
77,315,3.5
77,319,4.0
77,322,3.5
77,329,3.0
77,332,3.5
77,342,2.5
77,345,2.5
77,364,1.5
77,392,3.0
77,407,2.5
77,428,3.0
77,448,3.0
77,486,2.0
77,495,4.5
77,520,1.5
77,521,2.5
77,522,3.5
77,523,4.0
77,524,3.0
77,525,3.5
77,526,3.0
77,528,3.5
77,530,2.5
77,536,2.0
77,562,2.5
77,608,3.0
77,616,3.0
77,618,2.0
77,620,4.0
77,623,3.0
77,627,4.5
77,645,3.5
77,683,3.0
77,691,2.5
77,741,4.5
77,746,3.5
77,841,3.0
77,867,4.0
77,871,3.5
77,872,4.0
77,889,3.0
77,907,4.0
77,913,4.5
77,917,3.0
77,954,4.5
77,955,4.5
77,956,4.0
77,957,4.0
77,958,4.0
77,963,4.0
77,965,3.5
77,967,4.0
77,971,3.5
77,972,4.5
77,974,3.5
77,977,4.5
77,979,3.5
77,980,3.0
77,995,4.5
77,1013,3.0
77,1017,4.5
77,1020,4.0
77,1025,3.5
77,1029,3.5
77,1033,3.5
77,1037,4.5
77,1046,4.0
77,1067,4.0
77,1121,3.0
77,1126,3.5
77,1132,2.0
77,1220,4.0
77,1225,4.0
77,1240,3.5
77,1254,3.5
77,1258,1.5
77,1264,2.5
77,1282,4.0
77,1316,3.5
77,1333,4.0
77,1337,3.5
77,1353,3.0
77,1360,2.0
77,1368,3.5
77,1390,2.5
77,1392,2.5
77,1394,2.5
77,1481,2.0
77,1487,2.0
77,1524,2.5
77,1530,4.5
77,1531,3.0
77,1563,3.5
77,1564,3.5
77,1568,4.0
77,1574,4.0
77,1575,3.5
77,1584,3.5
77,1616,2.5
77,1642,3.5
77,1666,4.0
77,1676,4.0
77,1698,4.0
77,1699,4.5
77,1723,4.0
77,1729,4.0
77,1800,4.5
77,1814,3.5
77,1837,4.0
77,1867,3.5
77,1906,2.0
77,1959,3.5
77,2005,4.5
77,2026,3.5
77,2027,3.5
77,2038,3.5
77,2039,4.5
77,2063,4.0
77,2083,2.5
77,2084,4.0
77,2104,1.5
77,2115,3.5
77,2116,3.0
77,2139,2.5
77,2148,4.0
77,2161,4.0
77,2165,3.5
77,2168,3.0
77,2169,1.0
77,2174,4.0
77,2213,4.0
77,2233,4.0
77,2242,3.5
77,2253,2.0
77,2289,3.0
77,2339,3.5
77,2341,4.5
77,2375,4.0
77,2381,4.0
77,2397,3.5
77,2398,2.5
77,2399,3.5
77,2410,4.0
77,2437,4.0
77,2454,4.5
77,2468,4.5
77,2477,3.0
77,2507,3.5
77,2532,4.0
77,2533,2.5
77,2553,3.5
77,2569,4.0
77,2577,4.0
77,2621,3.0
77,2632,4.5
77,2710,4.0
77,2711,3.5
77,2712,3.0
77,2720,1.5
77,2726,0.5
77,2728,4.5
77,2736,3.0
77,2744,2.5
77,2745,1.5
77,2773,4.0
77,2819,4.0
77,2861,3.0
77,2894,1.5
77,2926,4.0
77,2957,4.0
77,2958,4.0
77,2959,3.5
77,3001,3.5
77,3003,3.5
77,3034,4.0
77,3103,3.0
77,3114,3.0
77,3183,3.0
77,3199,4.5
77,3200,0.5
77,3214,4.5
77,3229,2.5
77,3239,1.0
77,3275,2.5
77,3381,2.0
77,3394,3.0
77,3420,3.5
77,3511,3.5
77,3512,3.5
77,3525,4.0
77,3549,4.5
77,3573,3.5
77,3806,4.0
77,3813,3.0
77,3848,3.0
77,3863,2.0
77,3872,3.0
77,3986,2.0
77,4003,4.0
77,4029,3.5
77,4086,4.0
77,4104,1.0
77,4140,3.0
77,4169,0.5
77,4181,4.0
77,4232,4.0
77,4252,3.5
77,4260,0.5
77,4309,4.0
77,4326,3.0
77,4373,4.0
77,4462,3.5
77,4490,3.0
77,4558,3.0
77,4574,3.5
77,4575,3.0
77,4580,3.0
77,4588,4.0
77,4599,4.0
77,4604,3.0
77,4611,0.5
77,4692,3.5
77,4694,4.0
77,4695,4.0
77,4742,3.0
77,4747,3.0
77,4788,4.5
77,4822,4.0
77,4825,4.0
77,4856,3.5
77,4881,2.5
77,4997,4.5
77,5021,2.0
77,5022,4.0
77,5035,3.5
77,5072,4.0
77,5127,4.0
77,5135,4.0
77,5144,4.5
77,5153,3.5
77,5203,4.5
77,5213,2.5
77,5240,4.0
77,5241,4.0
77,5242,4.0
77,5257,4.0
77,5258,4.0
77,5349,4.0
77,5400,3.0
77,5452,4.0
77,5481,0.5
77,5486,4.0
77,5492,2.0
77,5499,4.0
77,5585,4.5
77,5626,3.5
77,5627,4.0
77,5810,3.5
77,5845,2.0
77,5926,1.0
77,5962,4.0
77,6015,3.5
77,6020,2.5
77,6043,4.0
77,6056,3.5
77,6103,4.5
77,6140,3.0
77,6159,4.0
77,6183,2.0
77,6193,4.5
77,6224,3.5
77,6237,4.0
77,6247,4.0
77,6248,3.5
77,6294,2.5
77,6297,4.0
77,6384,4.5
77,6434,3.5
77,6445,4.0
77,6500,0.5
77,6504,4.0
77,6728,0.5
78,2,3.5
78,10,5.0
78,16,5.0
78,32,5.0
78,33,3.5
78,38,5.0
78,46,4.0
78,49,5.0
78,101,1.5
78,102,3.5
78,123,4.0
78,130,3.5
78,152,5.0
78,164,4.5
78,171,5.0
78,197,4.5
78,226,5.0
78,233,5.0
78,267,4.5
78,283,4.0
78,285,5.0
78,295,5.0
78,311,4.5
78,315,4.5
78,322,5.0
78,329,3.5
78,342,4.5
78,428,3.5
78,448,4.0
78,455,4.0
78,485,4.0
78,522,3.5
78,523,5.0
78,526,4.5
78,562,5.0
78,618,4.5
78,643,4.5
78,645,4.0
78,653,3.5
78,696,4.5
78,741,3.5
78,746,2.0
78,858,4.5
78,881,1.0
78,886,4.0
78,889,3.5
78,913,3.0
78,954,4.0
78,958,4.5
78,963,2.5
78,965,5.0
78,967,4.0
78,970,4.5
78,971,3.5
78,979,5.0
78,995,4.0
78,1020,2.0
78,1025,4.5
78,1048,5.0
78,1066,3.5
78,1090,4.0
78,1101,5.0
78,1112,4.0
78,1115,4.0
78,1116,5.0
78,1117,3.0
78,1143,4.5
78,1217,4.0
78,1220,3.0
78,1225,4.0
78,1240,4.0
78,1254,2.5
78,1258,5.0
78,1259,3.5
78,1282,5.0
78,1295,5.0
78,1309,4.5
78,1333,5.0
78,1335,5.0
78,1337,3.5
78,1344,4.0
78,1353,5.0
78,1358,5.0
78,1360,4.0
78,1361,4.5
78,1368,5.0
78,1375,4.0
78,1407,5.0
78,1450,5.0
78,1481,4.5
78,1487,1.5
78,1531,5.0
78,1560,4.0
78,1574,4.5
78,1575,4.0
78,1591,2.5
78,1668,3.0
78,1729,4.0
78,1764,4.5
78,1819,4.0
78,1844,5.0
78,1848,5.0
78,1850,5.0
78,1865,5.0
78,1904,4.0
78,1905,4.0
78,2038,5.0
78,2039,4.5
78,2063,5.0
78,2095,5.0
78,2104,5.0
78,2130,2.0
78,2148,3.5
78,2161,5.0
78,2165,5.0
78,2169,5.0
78,2289,4.5
78,2335,5.0
78,2339,4.0
78,2367,5.0
78,2375,5.0
78,2399,4.0
78,2406,2.5
78,2454,4.0
78,2474,5.0
78,2478,4.5
78,2532,4.5
78,2613,4.0
78,2630,5.0
78,2644,4.0
78,2701,5.0
78,2726,5.0
78,2799,3.5
78,2843,3.0
78,2861,5.0
78,2888,4.5
78,2894,5.0
78,3003,5.0
78,3005,3.0
78,3026,5.0
78,3034,4.0
78,3114,4.0
78,3121,4.5
78,3158,5.0
78,3174,3.5
78,3183,3.5
78,3185,4.0
78,3191,4.0
78,3199,3.5
78,3200,4.5
78,3210,5.0
78,3214,5.0
78,3217,3.5
78,3220,3.5
78,3224,3.5
78,3227,5.0
78,3296,5.0
78,3368,5.0
78,3379,5.0
78,3394,5.0
78,3420,1.5
78,3421,4.5
78,3459,5.0
78,3461,4.5
78,3462,4.5
78,3473,5.0
78,3511,4.5
78,3645,5.0
78,3647,5.0
78,3699,4.5
78,3720,3.5
78,3802,4.0
78,3813,2.5
78,3857,5.0
78,3858,5.0
78,3872,4.5
78,3874,4.5
78,3885,4.0
78,4004,4.5
78,4104,5.0
78,4126,5.0
78,4140,4.5
78,4151,3.5
78,4169,4.5
78,4260,5.0
78,4276,4.0
78,4310,2.5
78,4355,5.0
78,4396,5.0
78,4418,4.5
78,4420,4.0
78,4433,5.0
78,4450,4.5
78,4604,5.0
78,4611,3.0
78,4672,5.0
78,4692,3.5
78,4694,3.0
78,4699,4.0
78,4703,4.5
78,4814,4.0
78,4816,4.0
78,4856,4.0
78,4866,5.0
78,4881,5.0
78,4907,5.0
78,5027,5.0
78,5079,4.0
78,5110,4.0
78,5153,4.0
78,5164,5.0
78,5179,5.0
78,5394,4.5
78,5400,3.5
78,5424,3.5
78,5449,5.0
78,5481,5.0
78,5492,5.0
78,5499,5.0
78,5577,5.0
78,5585,4.0
78,5618,3.5
78,5635,3.5
78,5831,5.0
78,5849,5.0
78,5962,4.5
78,6133,5.0
78,6140,5.0
78,6159,4.0
78,6173,2.0
78,6220,5.0
78,6252,5.0
78,6258,5.0
78,6295,3.5
78,6362,4.5
78,6384,3.5
78,6397,4.5
78,6459,4.5
78,6469,5.0
78,6556,4.0
78,6572,3.5
78,6616,5.0
78,6619,5.0
78,6620,5.0
78,6655,5.0
78,6665,5.0
78,6694,5.0
78,6699,5.0
78,6736,4.0
78,6744,4.5
78,6747,5.0
78,6841,4.5
78,6917,5.0
78,7132,5.0
78,7219,4.0
78,7270,4.0
78,7302,4.5
78,7413,5.0
78,7576,4.5
78,7671,4.5
78,7843,4.5
78,7844,4.0
78,8166,4.5
79,1,2.0
79,2,2.5
79,7,0.5
79,130,2.5
79,233,3.0
79,310,2.0
79,322,4.0
79,332,2.5
79,417,0.5
79,428,3.0
79,466,2.0
79,521,2.5
79,522,2.5
79,525,2.5
79,562,2.5
79,618,3.0
79,643,3.0
79,645,2.5
79,746,2.0
79,889,3.0
79,892,2.5
79,954,3.0
79,967,3.0
79,1046,2.5
79,1220,0.5
79,1254,3.0
79,1360,2.5
79,1481,2.5
79,1576,2.5
79,1709,0.5
79,1933,2.0
79,2063,3.0
79,2104,3.0
79,2115,2.5
79,2116,2.5
79,2148,0.5
79,2341,3.5
79,2778,3.0
79,2861,3.0
79,2952,2.0
79,2957,2.5
79,3034,3.0
79,3091,2.5
79,3420,3.0
79,3806,3.0
79,3872,3.0
79,4086,3.0
79,4396,3.0
79,4694,2.5
79,5027,3.0
79,6070,3.5
79,6261,3.0
79,6343,2.5
79,6421,2.0
79,6584,3.5
80,2,2.0
80,6,4.0
80,7,4.0
80,10,3.0
80,16,5.0
80,20,1.0
80,21,4.0
80,25,4.0
80,32,5.0
80,44,4.0
80,45,3.0
80,49,3.0
80,69,5.0
80,84,3.0
80,86,1.0
80,88,2.0
80,93,2.0
80,98,3.0
80,103,4.0
80,123,3.0
80,136,5.0
80,170,2.0
80,536,5.0
80,538,3.0
80,544,4.0
80,568,4.0
80,576,4.0
80,623,5.0
80,636,2.0
80,643,5.0
80,645,4.0
80,648,5.0
80,657,5.0
80,659,3.0
80,662,4.0
80,876,4.0
80,894,4.0
81,102,4.0
81,134,4.0
81,169,3.0
81,275,4.0
81,277,3.5
81,285,3.0
81,443,3.5
81,456,3.0
81,493,4.5
81,574,5.0
81,627,4.0
81,704,5.0
81,721,3.5
81,725,4.0
81,726,4.0
81,732,5.0
81,744,5.0
81,746,4.0
81,910,3.0
81,913,3.5
81,933,4.5
81,936,4.0
81,957,4.5
81,959,3.5
81,963,4.0
81,970,3.0
81,976,4.0
81,979,4.0
81,986,4.0
81,988,4.5
81,1006,4.5
81,1013,4.0
81,1049,3.5
81,1052,4.0
81,1084,1.5
81,1359,4.5
81,1478,3.0
81,1485,4.0
81,1573,5.0
81,1629,5.0
81,1690,4.0
81,1935,2.0
81,2045,4.0
81,2141,4.5
81,2170,4.5
81,2188,4.0
81,2375,4.0
81,2408,4.0
81,2410,4.5
81,2479,4.0
81,2542,4.0
81,2724,5.0
81,2861,3.5
81,2904,4.0
81,3029,4.5
81,3051,5.0
81,3123,4.5
81,3137,4.0
81,3158,4.0
81,3174,3.0
81,3198,4.0
81,3200,4.0
81,3308,4.0
81,3395,5.0
81,3423,4.0
81,3436,4.5
81,3496,4.5
81,3503,4.0
81,3527,4.5
81,3654,5.0
81,3785,4.0
81,3802,2.0
81,3829,3.0
81,3899,5.0
81,3951,3.0
81,3974,4.0
81,4037,4.5
81,4187,2.5
81,4232,4.0
81,4259,2.5
81,4272,4.0
81,4412,4.5
81,4477,4.5
81,4515,3.5
81,4572,2.5
81,4645,4.5
81,4675,4.0
81,4739,4.5
81,4740,4.0
81,4751,4.0
81,4768,4.0
81,4822,5.0
81,4918,5.0
81,5039,4.0
81,5086,3.5
81,5110,4.0
81,5113,4.0
81,5128,4.0
81,5166,4.0
81,5178,5.0
81,5185,5.0
81,5232,3.5
81,5246,4.0
81,5289,4.0
81,5302,4.5
81,5318,3.5
81,5363,4.5
81,5370,5.0
81,5385,4.0
81,5390,4.5
81,5399,4.0
81,5429,4.0
81,5449,2.5
81,5487,5.0
81,5642,4.0
81,5742,5.0
81,5758,4.0
81,5764,5.0
81,5773,4.5
81,5779,4.5
81,5824,5.0
81,5836,4.0
81,6036,4.0
81,6040,4.0
81,6060,4.0
81,6211,4.0
81,6238,3.0
81,6286,4.5
81,6370,3.0
81,6404,3.0
81,6418,4.0
81,6494,4.0
81,6506,2.5
81,6522,3.5
81,6527,4.0
81,6680,4.0
81,6685,5.0
81,6696,4.0
81,6718,3.5
81,6857,4.0
81,6913,4.5
81,7015,3.0
81,7026,4.5
81,7119,4.0
81,7132,4.0
81,7209,2.0
81,7240,4.0
81,7256,4.0
81,7270,2.0
81,7318,4.0
81,7337,3.5
81,7413,3.0
81,7429,4.0
81,7567,4.0
81,7576,3.0
81,7619,3.0
81,7647,4.0
81,7662,2.5
81,7667,4.0
81,7692,3.5
82,10,3.0
82,21,3.0
82,33,5.0
82,38,5.0
82,46,5.0
82,49,4.0
82,101,5.0
82,130,4.0
82,133,3.0
82,140,2.0
82,145,3.0
82,185,3.0
82,204,4.0
82,226,5.0
82,239,4.0
82,259,3.0
82,263,3.0
82,267,5.0
82,269,4.0
82,283,2.0
82,285,5.0
82,295,2.0
82,305,4.0
82,310,3.0
82,322,5.0
82,329,4.0
82,332,3.0
82,345,3.0
82,362,3.0
82,371,1.0
82,384,3.0
82,385,3.0
82,404,3.0
82,407,3.0
82,522,4.0
82,524,4.0
82,525,3.0
82,526,4.0
82,528,5.0
83,6,5.0
83,21,1.0
83,38,4.0
83,49,5.0
83,65,3.5
83,94,3.5
83,123,4.0
83,130,5.0
83,131,0.5
83,182,4.0
83,198,4.0
83,208,4.5
83,239,5.0
83,245,4.5
83,317,3.5
83,322,4.0
83,335,4.0
83,342,2.5
83,391,4.0
83,428,3.5
83,461,4.0
83,477,3.5
83,536,4.5
83,570,5.0
83,627,5.0
83,643,4.0
83,656,3.5
83,726,4.5
83,730,4.5
83,745,4.5
83,859,5.0
83,869,4.5
83,870,4.0
83,955,5.0
83,965,5.0
83,967,5.0
83,986,5.0
83,989,5.0
83,995,3.0
83,1002,4.5
83,1012,5.0
83,1014,4.5
83,1020,4.5
83,1025,4.0
83,1031,5.0
83,1033,5.0
83,1043,4.5
83,1093,4.0
83,1103,0.5
83,1133,5.0
83,1194,5.0
83,1210,5.0
83,1263,5.0
83,1304,4.5
83,1316,5.0
83,1368,5.0
83,1375,4.0
83,1391,4.5
83,1404,5.0
83,1481,2.0
83,1484,0.5
83,1487,2.0
83,1524,5.0
83,1563,1.5
83,1670,3.5
83,1714,4.0
83,1814,5.0
83,1820,4.0
83,1822,4.0
83,1840,4.0
83,1870,4.0
83,1882,3.5
83,1906,5.0
83,1917,4.0
83,2005,5.0
83,2063,1.0
83,2083,4.0
83,2161,4.5
83,2174,4.0
83,2236,5.0
83,2240,5.0
83,2249,4.5
83,2289,4.0
83,2294,4.0
83,2341,5.0
83,2408,5.0
83,2429,4.5
83,2437,4.0
83,2441,4.0
83,2448,4.0
83,2481,3.5
83,2507,4.0
83,2542,0.5
83,2554,4.5
83,2571,4.0
83,2582,3.5
83,2609,4.0
83,2610,3.5
83,2618,4.0
83,2683,5.0
83,2686,4.0
83,2688,4.0
83,2689,4.5
83,2710,4.0
83,2712,4.0
83,2720,4.0
83,2728,5.0
83,2755,4.0
83,2781,4.0
83,2839,4.0
83,2926,4.5
83,2988,5.0
83,3001,4.0
83,3003,1.0
83,3046,4.0
83,3051,4.5
83,3093,5.0
83,3094,3.0
83,3114,4.0
83,3124,2.0
83,3159,3.5
83,3227,3.5
83,3229,5.0
83,3234,4.5
83,3257,4.0
83,3326,4.0
83,3387,1.5
83,3428,4.5
83,3429,4.5
83,3457,4.5
83,3473,4.0
83,3589,3.5
83,3602,3.5
83,3677,4.0
83,3806,4.0
83,3815,0.5
83,3848,4.5
83,3859,0.5
83,3919,4.5
83,3950,4.0
83,3968,4.5
83,3976,5.0
83,4103,4.0
83,4140,0.5
83,4220,3.5
83,4252,3.5
83,4260,4.0
83,4263,1.0
83,4372,0.5
83,4609,3.5
83,4746,3.5
83,4848,4.5
83,4888,5.0
83,4946,4.5
83,5406,4.0
83,5433,5.0
83,5445,3.5
83,5539,4.0
83,5548,5.0
83,5585,4.5
83,6208,3.5
84,1,3.5
84,101,4.0
84,233,4.0
84,267,4.0
84,322,3.0
84,523,3.0
84,841,4.5
84,954,4.0
84,956,3.5
84,967,4.0
84,1282,3.5
84,1591,3.0
84,1795,3.5
84,1844,3.0
84,2063,5.0
84,2289,3.5
84,2339,4.0
84,2375,4.0
84,2507,3.5
84,2647,4.0
84,2861,4.0
84,2894,3.5
84,2895,4.0
84,2971,4.0
84,3002,3.5
84,3003,4.0
84,3186,4.5
84,3199,3.0
84,3225,3.0
84,3310,4.0
84,3394,3.5
84,3420,4.0
84,3422,3.5
84,3686,3.5
84,3701,4.0
84,3744,4.0
84,3806,4.0
84,3813,3.5
84,3848,4.0
84,3872,4.5
84,3874,4.5
84,3885,4.0
84,4126,3.5
84,4140,3.5
84,4148,3.5
84,4162,3.0
84,4240,3.5
84,4396,4.5
84,4418,3.5
84,4433,4.0
84,4562,3.5
84,4604,3.5
84,4609,3.5
84,4611,3.0
84,4612,3.0
84,4694,3.5
84,4856,4.0
84,5027,5.0
84,5079,3.5
84,5092,3.5
84,5153,4.0
84,5164,4.0
84,5394,3.0
84,5400,4.0
84,5448,3.5
84,5492,3.5
84,5499,3.5
84,5627,4.0
84,5635,3.5
84,5998,3.5
84,6049,4.0
84,6103,3.5
84,6149,4.0
84,6159,4.0
84,6179,3.5
84,6208,4.0
84,6220,3.5
84,6295,3.5
84,6388,3.5
84,6433,3.0
84,6434,4.0
84,6445,3.5
84,6708,3.5
84,6736,3.5
84,6744,3.0
84,6747,4.0
84,6841,3.0
84,6917,4.0
84,6922,4.0
84,6945,3.5
84,7125,4.0
84,7144,2.5
84,7210,3.5
84,7219,3.5
84,7243,4.0
84,7275,3.5
84,7413,4.0
84,7460,4.0
84,7481,4.0
84,7504,4.0
84,7654,3.5
84,7763,3.5
84,7891,4.0
84,7952,3.5
84,7954,4.0
84,7964,3.5
84,7988,4.5
84,8052,4.0
84,8113,3.0
84,8227,3.0
84,8310,3.5
84,8455,3.5
84,8456,5.0
84,8551,4.0
84,8719,4.5
84,8732,4.0
85,2,5.0
85,3,2.0
85,5,3.0
85,10,5.0
85,19,3.0
85,21,4.0
85,23,3.0
85,43,2.0
85,55,1.0
85,101,5.0
85,133,4.0
85,138,1.0
85,140,3.0
85,141,4.0
85,145,4.0
85,150,3.0
85,152,3.0
85,153,4.0
85,157,2.0
85,161,1.0
85,164,3.0
85,165,3.0
85,167,1.0
85,174,3.0
85,180,3.0
85,185,3.0
85,191,3.0
85,200,4.0
85,203,2.0
85,204,4.0
85,207,4.0
85,220,1.0
85,226,3.0
85,228,5.0
85,229,4.0
85,234,1.0
85,248,3.0
85,250,2.0
85,255,1.0
85,259,4.0
85,262,1.0
85,263,4.0
85,264,5.0
85,267,5.0
85,282,4.0
85,283,5.0
85,284,4.0
85,285,5.0
85,293,1.0
85,295,5.0
85,299,4.0
